Feature	Gain	Cover	Frequency
mtarjeta_visa_descuentos	3.01383658704671e-05	0.000223311944521146	0.000122577990246294
ctarjeta_master_debitos_automaticos_delta1	2.88808752652914e-05	0.000205995505881585	8.75557073187816e-05
mcheques_emitidos_lag1	2.42160646933422e-05	0.00082282889240587	7.88001365869034e-05
cpagodeservicios_lag1	2.32506942045975e-05	0.000712947655021274	0.000113822419514416
cforex_lag1	2.27787951272698e-05	0.000526167244770387	9.63112780506597e-05
mtarjeta_master_descuentos_delta1	2.22908935846351e-05	0.000199749647291691	7.00445658550253e-05
active_quarter_delta1	2.2263243573372e-05	5.71422389986921e-05	4.37778536593908e-05
cprestamos_hipotecarios_lag1	1.68152021078906e-05	0.000415534195332975	3.50222829275126e-05
cinversion2	1.67510552684166e-05	0.000715673481590252	6.12889951231471e-05
ctarjeta_visa_descuentos_lag1	1.60945959048172e-05	0.000223419116260703	6.12889951231471e-05
Master_mpagosdolares_delta1	1.54562392812185e-05	1.37894304896742e-05	7.00445658550253e-05
mforex_buy	1.53590521141133e-05	0.000812098302817531	6.12889951231471e-05
ctarjeta_master_lag1	1.5282390077706e-05	0.000113096159589034	2.62667121956345e-05
mcajeros_propios_descuentos_lag1	1.49332877862542e-05	9.73708916406367e-05	4.37778536593908e-05
cforex_sell_delta1	1.2571123383981e-05	3.34774463359134e-05	3.50222829275126e-05
mcheques_emitidos_rechazados_lag1	1.21679786877919e-05	4.21174203953113e-05	1.75111414637563e-05
Master_delinquency_delta1	1.21079270034409e-05	4.15531972170996e-05	1.75111414637563e-05
ccheques_depositados	1.20166427223712e-05	0.000234309543529283	6.12889951231471e-05
tcuentas	1.16116677276168e-05	6.35862656477811e-05	1.75111414637563e-05
ccajas_otras_lag1	1.15184950512591e-05	7.38120441452885e-06	1.75111414637563e-05
tpaquete7_delta1	1.11028666100268e-05	0.000409895643267238	5.2533424391269e-05
mcheques_depositados_lag1	1.0071745418539e-05	0.000169946627743124	3.50222829275126e-05
mtarjeta_master_descuentos_lag1	1.00507758894525e-05	6.11402508451724e-05	1.75111414637563e-05
ctarjeta_visa_descuentos	9.58334586475362e-06	0.00010032785039471	2.62667121956345e-05
minversion2_delta1	9.34174627101121e-06	0.000105490339153831	3.50222829275126e-05
ccajas_depositos_delta1	7.92269403340616e-06	0.000106272738849052	4.37778536593908e-05
ctarjeta_master_delta1	7.27634597176849e-06	2.13515542928688e-05	8.75557073187816e-06
ccheques_emitidos_rechazados_lag1	6.02080886031165e-06	4.92749287182611e-05	8.75557073187816e-06
cseguro_auto	5.86256877008951e-06	0.000143888792861451	1.75111414637563e-05
cinversion2_lag1	4.80025980197085e-06	1.00279937421017e-06	8.75557073187816e-06
Master_cadelantosefectivo	4.17063061399257e-06	1.55139142388415e-05	6.12889951231471e-05
cprestamos_prendarios_lag1	4.07530572989759e-06	0.000191416239603173	1.75111414637563e-05
ccheques_emitidos_delta1	2.34321946843555e-06	7.28277200137344e-06	8.75557073187816e-06
Visa_madelantodolares	2.19543312579077e-06	9.62859119339478e-07	8.75557073187816e-06
Master_madelantopesos	2.0145123499411e-06	5.95117463649074e-06	2.62667121956345e-05
Visa_madelantopesos_lag1	1.73062491600059e-06	1.4923396420667e-05	8.75557073187816e-06
ccajeros_propios_descuentos_lag1	1.56442182067699e-06	6.11154127596099e-05	2.62667121956345e-05
Visa_cadelantosefectivo_delta1	1.30253227842553e-06	1.27218527750308e-06	8.75557073187816e-06
mcajeros_propios_descuentos_delta1	8.84399039797109e-07	2.53348472738305e-05	8.75557073187816e-06
ctarjeta_master_descuentos_lag1	8.31028615908311e-07	4.96807707706324e-06	8.75557073187816e-06
mpagodeservicios_lag1	4.52036590678735e-07	1.99419929371924e-05	8.75557073187816e-06
Visa_madelantopesos_delta1	9.0329768080424e-11	3.54663330391096e-06	1.75111414637563e-05
Master_madelantodolares	1.54020985391843e-13	1.08214325864618e-06	8.75557073187816e-06
Master_madelantopesos_lag1	7.37230682058696e-15	1.24645026107296e-05	5.2533424391269e-05
Master_cadelantosefectivo_lag1	4.59139112255444e-15	9.17506614960399e-06	3.50222829275126e-05
Master_madelantopesos_delta1	3.90498719021385e-15	2.58852715156185e-06	1.75111414637563e-05
